"","x"
"1639","Me agrado. Producto tal cual como lo publicado. Gracias
            "
"1640","Mi iPhone is broken. I can not take calls.
            "
"1641","Product with visible damages to 12 inches or more! Product returned.
            "
"1642","excelent
            "
"1643","Setup worked great, but I was unaware that it did not already include a SIM card.
            "
"1644","Phone was in really good condition. No problems at all. Don¡¯t be scared to purchase.
            "
"1645","The speaker was damaged
            "
"1646","Excellent. Still Works , Little Scrathces On Screen Nothing Major
            "
"1647","It was perfect looks new
            "
"1648","Yes am loving it I would like to buy a next one but I¡¯ll get the iPhone 8
            "
"1649","Awesome product
            "
"1650","DO NOT BUY
            "
"1651","Worked great no problems so far.
            "
"1652","A
            "
"1653","Awesome product! As good as new
            "
"1654","The camera is great
            "
"1655","Everything good, only that Sprint dont work with the phone
            "
"1656","Perfect condition and iPhone came with screen protector.
            "
"1657","Got the phone for my grandson who is in college. This was a birthday gift. I believe he is very happy with it.
            "
"1658","Excellent item
            "
"1659","its damaged. doesn't work
            "
"1660","Screen was cracked
            "
"1661","Its good device work perfectly, coming with charger no earphone
            "
"1662","it¡¯s amazing
            "
"1663","Great Deal <U+0001F603><U+0001F44D><U+0001F3FB>
            "
"1664","Only worked for a day and dropped the network. Started to constantly restart too
            "
"1665","Issue with Audio speaker.
            "
"1666","Excelent, in very good condition almost new
            "
"1667","Very happy with the phone looks brand new!! Works excellent!!
            "
"1668","Excellent product<U+203C><U+FE0F>
            "
"1669","el celular tenia danado las bocinas es mucho dinero el que se arriesga no comprare mas
            "
"1670","Demasiado cool
            "
"1671","O like so much
            "
"1672","Just as described. It¡¯s been working fine. Happy with it!
            "
"1673","Excelent!
            "
"1674","I returned this phone because it couldn¡¯t be used by Virgin mobile
            "
"1675","Very good iPhone happy
            "
"1676","Sending back.
            "
"1677","I like all about the phone
            "
"1678","Really good. All 256 gb. Currently using to write his review
            "
"1679","This phone, even though unlocked is NOT compatible with Sprint.
            "
"1680","Good working item
            "
"1681","Excelent
            "
"1682","Within a month ,it has froze up and quit working all together. Not very happy.
            "
"1683","Phone came in amazing shape and works great along with it being unlocked!! Only thing I wasn't happy with was that it didn't come with the headphones nor adapter for the headphones!Still a worth the money order if you wanted to buy a phone!
            "
"1684","The battery is decent and the phone works fine
            "
"1685","The phone only worked for 1 week and now is not.
            "
"1686","No problem. It seems like new.
            "
"1687","Works well
            "
"1688","Phone came with a ton of chips, a broken speaker and glitchy. Do not buy.
            "
"1689","This phone will not connect to Verizon
            "
"1690","The iphone it's ok. No problems to use in Brazil. Great job.
            "
"1691","Good phone
            "
"1692","Work
            "
"1693","the non-original accessories
            "
"1694","its aevond speaker doesnt work
            "
"1695","Product was not as described. Not an unlocked phone.
            "
"1696","I LOVE my new phone... Fast and easy shipping!  Thank you!!!
            "
"1697","I got this phone primarily because I needed to restore an IOS 10 backup to recover data from an app that does not run on IOS 11.As advertised it did have IOS 10, and I was able to restore to it with just minor difficulties related to the exact IOS version number...Other than that - this phone was in absolutely pristine condition, and works with the sim from T-Mobile as advertised. This phone is a keeper!It came with a power adapter and cable.Also, I received this phone within 2 days - that was a big bonus.  I am very happy with everything about this transaction.
            "
