"","x"
"2598","looks very nice, camera is great, battery lasts a long time.  BUT since I got it a couple days ago, it's started to act like I'm opening apps or typing things when I'm not touching it, and, separately, not responding to the things I am actually trying to do.  I took off the protective glass screen cover I've had on it since the beginning to see if that was the problem, but no.  It also, every time I unlock it, asks ""Do you want to enable automatic downloads on this device"" which I don't particularly, but since it didn't give me options other than ""yes"" or ""cancel"" and hitting cancel just meant I would gt the same notification again next time I unlocked the phone, I figured I might as well, if only to stop the notification.  but it won't let me enable automatic downloads.  When I move the slider to yes, it stays there for half a second and then slides back to no.  Very frustrating.  I will be returning this phone and buying something else.
            "
"2599","One extremely small scratch on the bottom that's almost invisible. Literally the only problem. Obviously don't expect an apple charger or apple head phones but the charger provided works just fine. I've had this phone for about a month now. Love it! I bought from seller Breed that I did research on and they have a 99% rating.
            "
"2600","It was very slow for no reason and it is glitching a lot. I bought this for my mom but she is complaining about it. I think I might have been scammed idk
            "
"2601","Works like new
            "
"2602","It has been great, exactly as described arrived in good shape. Recently I have bought phones that come packed for a garage sale, dirty etc. not the case w/this phone, works just like an iPhone should. Thanos
            "
"2603","Excellent service of delivery. The phone is ok.
            "
"2604","While this is indeed an unlocked iPhone, it is the Japanese version, and therefore the camera shutter sound CANNOT be turned off, unless you do some jailbreaking which we were not prepared to do.  It is unfortunate that the description doesn't mention this anywhere.  The phone was awesome, either new, or virtually so, although it came with a non-Apple charger.  The shipping was exactly as promised, the customer service was quick when I wanted to return, it's just a shame that the phone isn't quite as advertised.
            "
"2605","It seems great so far.  We purchased as a gift and were disappointed in the presentation.  Protective shields slapped on sloppily with tons of air bubbles, changer in a plastic bag.  No ear buds.  We added a protective shield to the glass and added new ear buds.  The packaging did seem sturdy enough though and the product seems fine.  Just don't expect it to show up in all of it's original Apple glory!
            "
"2606","Arrived in great condition. No scratches or dings. I have heard this with many refurbished phones and it stands true with this one the battery is not great. It does last most of the day but does almost immediately if you open any apps once the battery gets to 30%. Also dies quickly if it gets cold (my old iPhone did this too). Overall for the price I am very happy
            "
"2607","This phone is most likely from Japan (they have laws requiring the shutter noise) as I cannot disable the camera shutter noise!! I can work around it by using Instagram in silent mode, but I was not warned before buying the product.The phone is in great shape otherwise. You don't realize how big of an inconvenience not being able to disable the shutter is until you try to Snapchat. Alas, a first world problem... So, I am happy I have a phone!
            "
"2608","The phone is great. I have it set up as a tracfone. Getting the Data working was a bit of pain. God bless them, but tracfone support are helpless when it comes to B.Y.O.phone. Turns out that to get the data to work you have to set up the A.P.N and M.M.C.S on an i-phone 6 but i.O.S will not let you manually adjust the settings. The link tracfone provides for setting up this profile Did Not Work, for me at any rate. After a lot of google research I discovered this app that sets it up for you, Unlockit.co.nz it worked like a dream. Now I have phone and data. I already had a tracfone log in so all I had left to do was down load the tracfone app from the app store so I could monitor my available minutes, s.m.s and data.I hope this helps others avoid a lot of frustration. Oh, and straight talk is basically tracfone so this might help those users as well.The phone itself looks brand new as far as I can tell. No scratches or ware and tare of any kind. No ear buds (as expected) but it did come with the wall charger and lighting to USB cable. Call clarity has improved (compared to i-phone 4) and Siri can be useful at times. I have also used the google maps navigation app and it is an adequate replacement for a stand alone GPS.I highly recommend getting some kind of cover/case. You don't really need a screen protector thanks to gorilla glass, but you will regret dropping this phone as the corners will show impacts. It is a slippery little devil, it almost jumps out of your hand like the ""precious"" thing it is.I think the size is just right and the ""reach"" feature is helpful. The only thing that would be better is battery life, and for the love of god let me expand the memory. This is the primary reason it only rates 4 stars.
            "
